id,env,ip_hash,browsers,node_type,cities,standardised_name,nb_of_households,nb_of_users,nb_of_vids
5e2545dc-bc69-499e-9e08-3c029516ed7c,ctv,3193321177644187539,Android WebView,CTV,queretaro,Nvidia Shield Android TV,0.0,0.0,0.0
6ce9df64-5cfa-4e9e-872d-7a49c4f09e1e,ctv,7641968081143846350,Android WebView,CTV,queretaro,Nvidia Shield Android TV,0.0,0.0,0.0
eea9669d-8ffd-4e9a-8ebd-59f8a123f7bf,web,7641968081143846350,Chrome Mobile,Phone,queretaro,Unknown Generic Android Mobile,0.0,0.0,0.0
0fb7d223-01c4-44be-b2fa-7db30831bc95,web,3193321177644187539,Chrome,PC,queretaro,,0.0,0.0,0.0
3eebd555-9a28-6996-6261-aaabddf277e6,ctv,5581673411383113639,Chrome,CTV,garza garcia,Hisense HU40E5600FFWV,0.0,0.0,0.0
ae81fcf8-ae61-4699-a94f-b50879a22cdb,web,5581673411383113639,Chrome,PC,garza garcia,,0.0,0.0,0.0
ed5dfc65-5573-4622-a821-f5f0a6297d33,web,5581673411383113639,Chrome Mobile,Phone,garza garcia,Samsung Galaxy A34,0.0,0.0,0.0
613d9d6a-ea48-405b-9b89-fcac76feadd3,web,5581673411383113639,Chrome,PC,garza garcia,,0.0,0.0,0.0
233D8BED-277F-4FEE-8077-E72AA12446C2,inapp,5581673411383113639,Safari mobile,Phone,garza garcia,Apple iPhone 13,0.0,0.0,0.0
61fd3c75-3dab-4c14-a8e4-ad089fe70924,inapp,8544558202387191245,unknown,CTV,teziutlan,Smart-Tech Ai Plus 2k,0.0,0.0,0.0
022ba8ef-c24e-4b31-83ca-53b2eca36996,web,8544558202387191245,Chrome Mobile,Phone,valle verde,Unknown Generic Android Mobile,0.0,0.0,0.0
e03b7774-d06f-4c08-9df9-61de0fa8e9d3,web,-3392475886312578157,Chrome Mobile,Phone,tulum,Samsung Galaxy A11,0.0,0.0,0.0
67d44820-09f5-4cdb-89e5-ef1ab6b7513d,web,-3392475886312578157,Opera Mobile,Phone,tulum,Unknown Generic Android Mobile,0.0,0.0,0.0
50e42a85-84a5-4ec4-ad67-be964926400f,web,-3392475886312578157,Chrome Mobile,Phone,tulum,Unknown Generic Android Mobile,0.0,0.0,0.0
958526be-4c54-4312-9b4d-2e514b1a0aa9,web,-3392475886312578157,Chrome Mobile,Phone,tulum,Samsung Galaxy S21+ 5G,0.0,0.0,0.0
0672b360-9f59-4478-a55f-b953c0a01427,web,-3392475886312578157,Chrome Mobile,Phone,cuernavaca,Unknown Generic Android Mobile,0.0,0.0,0.0
49d20927-8514-4d7c-bfca-43e192e19192,web,2575016256977858283,Chrome Mobile,Phone,san mateo atenco,Oppo A95,0.0,0.0,0.0
ce75daf5-8235-47cb-8872-21c2f973606a,ctv,2575016256977858283,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
afdfd6b1-9697-43cd-84bb-aa723cfc4511,web,1284489032766107041,Chrome Mobile,Phone,cuernavaca,Motorola Moto G60S,0.0,0.0,0.0
4d653e84-9e67-49a0-a4b2-069e46ed9905,web,1284489032766107041,Chrome Mobile,Phone,la trinidad,Motorola moto g71 5G,0.0,0.0,0.0
7736dca9-8087-4732-8af6-d1bc3349dfa4,inapp,2575016256977858283,Android WebView,Phone,mexico city,Motorola Moto G8 Power,0.0,0.0,0.0
8ba75fe2-56ca-4ed0-bdec-5a03e0b0d328,web,2575016256977858283,Chrome Mobile,Phone,mexico city,Motorola Moto E6 Play,0.0,0.0,0.0
743c41f4-aced-41c4-9060-fc1055540c9e,web,2575016256977858283,Chrome Mobile,Phone,toluca de lerdo,Redmi Note 10S,0.0,0.0,0.0
d40ce82b-3af3-4d4e-b35c-8fbe8b8c43f5,web,2575016256977858283,Chrome Mobile,Phone,puebla,Unknown Generic Android Mobile,0.0,0.0,0.0
f6d2a2b2-47e9-4263-a052-c21dcbfb833b,ctv,2575016256977858283,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
7f4ff985-b2fa-40d4-8a40-d4c0f02f9d91,web,2575016256977858283,Facebook App,Phone,mexico city,Redmi Note 11 Pro,0.0,0.0,0.0
80d2e2fc-5080-49b3-8470-f275f8f45ec1,web,1284489032766107041,Facebook App,Phone,los hornitos,Oppo A78 4G,0.0,0.0,0.0
5e38411d-e337-4c07-823c-daa5214e6800,ctv,2575016256977858283,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
01e9b4aa-1f19-4fd2-bab2-94ff5ef84974,web,2575016256977858283,Chrome Mobile,Phone,rafael lara grajales,Huawei nova 3,0.0,0.0,0.0
734e6749-bede-4691-affa-6f04e18b846c,ctv,2575016256977858283,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
c71adc00-61cb-4d41-b344-c9872f7d2a4f,ctv,2575016256977858283,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
d0e98582-84a6-4598-bc8d-1da6386d9b71,web,1284489032766107041,Facebook App,Phone,crom santa ines,Motorola Moto G13,0.0,0.0,0.0
58381cfe-230a-489c-9946-150919a0ea8a,ctv,2575016256977858283,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
601ca62f-e765-4769-8b68-a257ee78d74c,web,1284489032766107041,Chrome Mobile,Phone,ecatepec de morelos,Motorola Moto G13,0.0,0.0,0.0
87da3f49-c2e5-44d0-9870-9b6a13095265,web,2575016256977858283,Chrome Mobile,Phone,coyoacan,Honor 8A Pro,0.0,0.0,0.0
513e2eee-7ba0-4516-b7e7-39c380d57409,inapp,1284489032766107041,Android WebView,Phone,saltillo,Oppo Reno11 5G,0.0,0.0,0.0
2005da41-83ad-44dc-90e3-248134d240e8,inapp,2575016256977858283,Android WebView,Phone,ciudad nicolas romero,Motorola Moto G84 5G,0.0,0.0,0.0
b93f2bbf-b1bc-4ab8-aa90-d801a19f530a,web,1284489032766107041,Chrome Mobile,Phone,el palmar,Samsung Galaxy A14,0.0,0.0,0.0
ba8abf3c-7984-477d-a96e-006fd15e969b,web,2575016256977858283,Chrome Mobile,Phone,mexico city,Honor Magic5 Lite,0.0,0.0,0.0
784d986f-a793-5f6e-8f59-629622c30af2,ctv,1284489032766107041,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
19292802-8fd6-4e07-b1e7-e71c626d497e,web,2575016256977858283,Chrome Mobile,Phone,cuautitlan izcalli,Motorola Moto G20,0.0,0.0,0.0
1c828ea6-ddac-4f4d-a666-df54ce496619,web,1284489032766107041,Chrome Mobile,Phone,tlalnepantla,Motorola Moto G04,0.0,0.0,0.0
84161220-9b06-4302-ae73-91844bc73e42,ctv,2575016256977858283,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
dceb0474-717c-418a-bea8-a108c6d3ed2b,ctv,2575016256977858283,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
7a124eeb-38fd-40ab-afa9-252f9a692f3d,web,1284489032766107041,Android WebView,Phone,naucalpan de juarez,Motorola moto e32s,0.0,0.0,0.0
1ecc3e40-2ba7-4c2a-8755-37b4f84ad6a1,web,2575016256977858283,Chrome Mobile,Phone,mexico city,Redmi 9,0.0,0.0,0.0
21671fe8-b34b-4aa2-b100-d0923a001434,web,1284489032766107041,Chrome Mobile,Phone,ecatepec de morelos,Oppo Reno12 5G,0.0,0.0,0.0
bc856f6f-d288-46d1-8144-6abe6857e71c,ctv,2575016256977858283,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
88c24bd6-ef51-4518-8c44-b78b6c26e9d6,ctv,2575016256977858283,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
39b53a0d-e916-4ec8-9b60-ece16a32e4e3,web,2575016256977858283,Chrome Mobile,Phone,mexico city,Redmi Note 12 Pro+ 5G,0.0,0.0,0.0
60aa7c60-220d-49a0-adda-57fd0f9a1b5c,web,1284489032766107041,Chrome Mobile,Phone,xocotlan,Motorola One Fusion Plus,0.0,0.0,0.0
03454125-ff5c-4d68-889b-11011583f054,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
3b84fa58-aabf-4ea8-82e6-83163c930324,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
5fd79949-6599-4219-9862-d42a37a2978c,web,5778126567894450455,Chrome Mobile,Phone,san juan del rio,Samsung Galaxy A12,0.0,0.0,0.0
46b53fb6-0a2d-440f-93b1-d43d381f01e1,web,5778126567894450455,Chrome Mobile,Phone,el mirador,Redmi 9,0.0,0.0,0.0
c2856417-f3af-4389-b680-9780f59d721e,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
29beff8c-06d3-418c-899d-d132198bd088,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
f82cf10d-2ef2-4cab-aff7-3fd9c1dc9ceb,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
1e05c198-9e07-8553-7c4c-8dda6e151a02,ctv,5778126567894450455,LG Web Browser Engine,CTV,san juan del rio,LG Smart+ TV,0.0,0.0,0.0
a43aa96b-5bae-436e-be21-406a6d5c8858,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
49caeb19-a57b-44be-a135-efb7009bea24,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
d3a0dc33-d5fe-493e-9a02-439174679fa8,web,5778126567894450455,Facebook App,Phone,san juan del rio,Redmi Note 10 Pro,0.0,0.0,0.0
b7d3a77e-bb91-44a8-8576-bfb8767d6ade,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
61c6cfbe-2466-4e04-8292-23bd7a95ce72,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
98ab9760-f81b-47bb-a29e-9cd906a93268,web,5778126567894450455,Facebook App,Phone,san juan del rio,Vivo Y36,0.0,0.0,0.0
e03f0e7e-61fb-4e6e-b9c6-86542d052cea,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
6be7b201-6fb7-48df-8b20-932cae80f81e,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
ef744403-6e09-4112-ac30-845aec8ccc06,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
c3e1169f-c79d-4edf-847d-7b8a9cc96a83,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
5767d9d7-0e44-4340-b725-ef78c6dd36c4,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
7e666822-9c4a-792b-df77-f41d9ba75f50,inapp,5778126567894450455,Firefox,PC,san juan del rio,,0.0,0.0,0.0
80429ebf-c527-4f30-86a9-b128a2879479,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
2b2f076a-b98d-4b4a-813e-f919ead1064f,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
ed2d40fa-5f8d-4c4d-b463-2fa347ee8481,web,5778126567894450455,Chrome Mobile,Phone,san juan del rio,Oppo A38,0.0,0.0,0.0
e5e59d6f-5a64-41d5-bcb4-78cadc002738,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
ec1cbfb6-e485-4f2e-9e0b-090476222070,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
be43d7f5-6736-4e2f-85c2-5205e64d7b7e,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
28e87d66-f425-4149-9358-6637ad021c65,web,5778126567894450455,Facebook App,Phone,san juan del rio,Motorola Moto G13,0.0,0.0,0.0
d368e349-4dbc-7e59-44bf-605db945a9f7,ctv,5778126567894450455,LG Web Browser Engine,CTV,san juan del rio,LG Smart+ TV,0.0,0.0,0.0
5bee2242-c0aa-49c4-ade3-d70411e27e20,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
b4ab756e-8f15-4a40-877c-c3f20f1d9706,ctv,5778126567894450455,Android WebView,CTV,san juan del rio,Amazon Fire TV Stick 4K Max 1st Gen (2021),0.0,0.0,0.0
01cef991-6e14-49e3-925f-ba70068b7f21,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
2e7a182c-86a4-4ea0-b21f-de31c109368a,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
8b40cd52-4679-4f1f-af65-44851bbc806e,web,5778126567894450455,Chrome Mobile,Phone,san juan del rio,ZTE Blade A51,0.0,0.0,0.0
6caa27be-e82e-810d-d3f7-f84cc7771fcb,inapp,5778126567894450455,Safari mobile,Phone,san juan del rio,Apple iPhone,0.0,0.0,0.0
ce3f51e8-02eb-44c6-ac9b-759f8b69d5db,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
716449ea-14aa-4ff4-b5ea-0bbea2a09687,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
eaaccdc9-728d-5e78-a10a-ad4137c6e77e,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
622ab740-d0cf-4fc1-8c23-543f8a5fad9e,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
fdb619ce-42cc-4999-8823-ca47dfafc7c5,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
f2c461f7-e77d-4322-93b1-316261301881,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
71407c9d-3076-4208-85c2-af02dde6d4ef,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
0fc89df3-dbc6-96ae-9b16-ee88187999f4,ctv,5778126567894450455,Chrome,CTV,san juan del rio,Hisense Generic TV,0.0,0.0,0.0
c299ccc8-9e95-4bba-a64c-9e4d0978e8cf,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
d3dfeb5a-de27-4160-a76c-25cd1cee3568,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
e2fd0388-ac35-4e93-90dd-56a420fa22ed,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
f56f9da3-960d-4c5b-8c67-918734356031,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
fd8776e5-1f8d-428e-b765-9d2ee4b7dcd0,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
d56ce360-4dba-432f-8f76-24b11c5fad87,web,5778126567894450455,Chrome Mobile,Phone,san juan del rio,Motorola Edge 20,0.0,0.0,0.0
a7bb01c5-d6aa-4dc0-b9a8-63fd7a9b8820,inapp,5778126567894450455,Android WebView,Phone,san juan del rio,Oppo A95,0.0,0.0,0.0
e0a1be46-bfba-41e0-888b-899b3ce9f9d9,web,5778126567894450455,Chrome Mobile,Phone,san juan del rio,Huawei P30 Pro,0.0,0.0,0.0
ded56142-3368-41fb-8db3-43de02a209b9,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
893db23b-e444-4d81-9966-feec6c6c4d05,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
d87fc308-f07f-4e40-841a-bce34865b42d,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
0461aecc-dc09-c452-7fed-5dfc4712f01a,ctv,5778126567894450455,LG Web Browser Engine,CTV,san juan del rio,LG Smart+ TV,0.0,0.0,0.0
cc5038e7-2c1c-4ae7-ace9-28e2d2a83553,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
2601bc5b-6490-4fb7-8d40-352db7dbf803,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
b1a229b7-a4a1-4b59-b294-121e23aa3b01,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
3a941936-9d00-46d8-a82c-14580e399146,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
dd4df105-6e44-4a5f-a371-dd76d8e98d4f,ctv,5778126567894450455,Android WebView,Phone,san juan del rio,Amazon Fire TV Stick 4K Max 1st Gen (2021),0.0,0.0,0.0
f78bb4b9-b85e-421b-8b24-9aa2923cd73c,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
69b7a11e-d05f-40ba-af4c-0948c4a97521,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
44a7607a-3975-4500-9af8-cc1e818b5e07,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
e1b23ab6-0b7f-491e-98cb-7ac4f174aac2,web,5778126567894450455,Chrome,PC,san juan del rio,,0.0,0.0,0.0
894a9d3f-994d-4c26-b285-a44c2216816d,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
303ae070-0016-44e3-a9a1-462a0b14a56b,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
4cd07c67-db08-45c8-b1eb-057c3ddbc464,web,5778126567894450455,Chrome Mobile,Phone,san juan del rio,Samsung Galaxy A12,0.0,0.0,0.0
935b8474-57d5-415d-b04a-0788375ca73a,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
715c01ba-66d3-40c9-841f-31303e22f3bc,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
78d6f075-cb25-4d0b-a850-052dd8919f86,web,5778126567894450455,Facebook App,Phone,san juan del rio,Motorola Moto G7 Play,0.0,0.0,0.0
015ff883-807c-4f34-a417-0570bfa770a1,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
dd447db8-8c7a-426c-a930-aa7ee2d6e7f6,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
8c677eab-9f37-4c5e-9559-a9b564869af8,ctv,5778126567894450455,unknown,CTV,san juan del rio,Roku Digital Video player,0.0,0.0,0.0
5b217c56-a1cc-59fb-0b92-07e5dd1ea0eb,ctv,1625512192929631436,Chrome,CTV,coacalco,Hisense 65A53FUV,0.0,0.0,0.0
d80b0225-386a-4619-b29d-7f5e0152ddd5,ctv,1625512192929631436,Chrome,CTV,coacalco,Hisense 65A53FUV,0.0,0.0,0.0
f5704361-f25f-4e12-8f9a-a1f7c8fbb692,ctv,1625512192929631436,Chrome,CTV,coacalco,Hisense 65A53FUV,0.0,0.0,0.0
5d163355-1ef1-459b-b214-c4ccedf36b1c,ctv,1625512192929631436,Chrome,CTV,coacalco,Hisense 65A53FUV,0.0,0.0,0.0
63eb8079-20c2-4246-9aba-f4085b416c95,ctv,1625512192929631436,Chrome,CTV,coacalco,Hisense 65A53FUV,0.0,0.0,0.0
a7c2e301-f1b5-4594-86da-a1103a86e2c2,web,1625512192929631436,Chrome Mobile,Phone,san sebastian,Samsung Galaxy A34,0.0,0.0,0.0
ae3acf2f-3c8e-4cf2-816b-ed08d7dcb049,web,5450858797549106006,Chrome Mobile,Phone,tijuana,LG K51,0.0,0.0,0.0
29eb2557-0384-9e38-26bf-c129fa43ff1a,ctv,5450858797549106006,Chrome,CTV,tijuana,Hisense 43A53FUV,0.0,0.0,0.0
11e01be6-8bdb-4373-a1f0-167a9bef2ea3,web,5450858797549106006,Chrome Mobile,Phone,tijuana,Huawei Y5 (2019),0.0,0.0,0.0
249a0c2b-a458-4e19-9bcc-d34f64284da3,web,5450858797549106006,Chrome Mobile,Phone,tijuana,Umidigi A13 Pro 5G,0.0,0.0,0.0
1873832d-bd0b-5230-9aff-835a20b572db,ctv,5450858797549106006,unknown,CTV,tijuana,Roku Digital Video player,0.0,0.0,0.0
8a71bfbc-4956-4a6e-80ee-ab3083fca916,web,5450858797549106006,Chrome Mobile,Phone,tijuana,Motorola Moto E7 Plus,0.0,0.0,0.0
00d63772-3d16-4c91-97e5-628b680561bd,web,5450858797549106006,Chrome Mobile,Phone,tijuana,Honor X9,0.0,0.0,0.0
bbcede55-4735-4c69-aae9-a7f8fb871d25,web,5450858797549106006,Chrome Mobile,Phone,tijuana,Motorola Moto G53 5G,0.0,0.0,0.0
df0f45a4-c3f8-44f2-9ce1-5dbc3354d289,web,5450858797549106006,Chrome Mobile,Phone,tijuana,Samsung Galaxy S22 5G,0.0,0.0,0.0
2d90a030-2d10-40d2-9c94-6b987c85748c,web,-5520443938491473118,Chrome,PC,colon,,0.0,0.0,0.0
a2198dc4-744c-4e73-b973-0c1384bcda80,web,-5520443938491473118,Chrome,PC,san juan tilapa,,0.0,0.0,0.0
625bafaf-63e5-4e47-bf24-584a036a71a9,inapp,-5520443938491473118,Android WebView,Phone,la pradera,Samsung Galaxy A54,0.0,0.0,0.0
06e689fa-770c-4cc4-bbec-9f9740a34eaa,web,-5520443938491473118,Chrome Mobile,Phone,san jose el alto,Samsung Galaxy Z Flip5,0.0,0.0,0.0
01d15fd6-02d0-4b44-957f-9a315beba7a5,web,-5520443938491473118,Chrome Mobile,Phone,la pradera,Samsung Galaxy J8,0.0,0.0,0.0
a8e84dd9-a189-417c-8280-581ac0843fc1,web,-5520443938491473118,Facebook App,Phone,el ranchito de la huerta,Samsung Galaxy A32,0.0,0.0,0.0
23bb3b1a-911f-4446-b46f-14ce81afc8f2,web,-5520443938491473118,Chrome,PC,la pradera,,0.0,0.0,0.0
8289561d-2ed0-54c6-b622-d9225b5cfa06,ctv,-5520443938491473118,unknown,CTV,la pradera,Roku Digital Video player,0.0,0.0,0.0
4443d686-00fa-4226-a48b-180ad3c8bd1a,ctv,-5520443938491473118,unknown,CTV,la pradera,Roku Digital Video player,0.0,0.0,0.0
2ec78f7e-317e-41a7-b485-6959f94d6c8f,web,-5520443938491473118,Chrome Mobile,Phone,santa fe,Redmi Note 10 Pro,0.0,0.0,0.0
84baf104-6000-43b0-a9dd-e58f66afef35,web,-5520443938491473118,Chrome Mobile,Phone,aldama,Redmi Note 11S,0.0,0.0,0.0
97f6b211-fcfa-4a87-85e8-c5025af629ea,web,-5520443938491473118,Chrome,PC,tlaquepaque,,0.0,0.0,0.0
548eec60-07de-ec29-3a8e-897c4418610b,inapp,-5520443938491473118,Safari mobile,Phone,la pradera,Apple iPhone,0.0,0.0,0.0
3680d6c6-9b1a-4ae0-b073-8269f7fa8e0d,web,-5520443938491473118,Chrome,PC,santiago de queretaro,,0.0,0.0,0.0
c4d6e9cc-e18c-449a-8714-c8da68b9f644,web,-5520443938491473118,Chrome Mobile,Phone,el pueblito,Motorola Moto G60S,0.0,0.0,0.0
68889b00-3a61-4277-8657-deccdb524b83,web,-5520443938491473118,Chrome Mobile,Phone,juriquilla,TCL 10L,0.0,0.0,0.0
d591950e-a57f-479a-bd40-37dc220d2311,web,-5520443938491473118,Opera,PC,el pueblito,,0.0,0.0,0.0
73a46c54-1c68-4c2f-8a1f-58a8a7cafeb7,web,-5520443938491473118,Chrome,PC,la noria,,0.0,0.0,0.0
FF3F8078-8DDA-46F0-87C3-EEA9D646C5C2,inapp,-5520443938491473118,Safari mobile,Phone,xochimilco,Apple iPhone 15,0.0,0.0,0.0
da7a1989-8a8f-4ba7-b0cd-b3a5f3a1366f,web,-5520443938491473118,Chrome Mobile,Phone,el nuevo tepeyac,Samsung Galaxy A54,0.0,0.0,0.0
e4e6b32b-92b8-dcdb-dff8-69b5fc6da53a,inapp,-5520443938491473118,Safari mobile,Phone,la pradera,Apple iPhone,0.0,0.0,0.0
8ac54c01-320f-4051-a200-247c86b17f05,web,-5520443938491473118,Chrome,PC,santiago de queretaro,,0.0,0.0,0.0
B265F412-B612-4006-B732-75226C92234E,inapp,-5520443938491473118,Safari mobile,Phone,atongo,Apple iPhone 13,0.0,0.0,0.0
9d5308fd-f1e9-4395-a433-8714418808fe,web,-5520443938491473118,Facebook App,Phone,el rosario,Xiaomi POCO X5 Pro 5G,0.0,0.0,0.0
D5FCD009-0B86-4429-BA69-ACD76DEEECB1,inapp,-5520443938491473118,Safari mobile,Phone,acambaro,Apple iPhone 13,0.0,0.0,0.0
d855ac44-37c0-4a73-8f3e-ba8271086a68,ctv,-5125590224673520848,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
7b433bad-b809-45b7-a58d-d549fc704ed1,ctv,-5125590224673520848,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
7152d914-b03c-4b9d-9c70-fd9b5eac0e8b,ctv,-5125590224673520848,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
daba33f9-33d2-4549-ba82-c4567d3a62c5,ctv,-5125590224673520848,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
c6e4fc72-c64a-465b-ae3c-29f52898e6fa,ctv,-5125590224673520848,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
62246ea7-9438-4cb9-977b-fe4f6a5ef3c6,ctv,-5125590224673520848,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
f13a719f-7612-4b49-963d-632d31545321,ctv,-5125590224673520848,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
408a88b5-f57d-4ca4-ae52-99c219000e31,ctv,-5125590224673520848,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
c466440e-9c8b-45ef-8d88-a1017de8b89a,ctv,-5125590224673520848,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
ef86afd5-7f6b-4b71-834c-65528d338a13,ctv,-5125590224673520848,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
0d530d8c-e796-41f8-9801-e5e76c1f26b6,ctv,-5125590224673520848,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
0aac44aa-9f0e-4932-a7d9-ec7a0ab4cc87,ctv,-5125590224673520848,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
e04b8416-48f4-41d9-bf5d-04274e6f1a6b,ctv,-5125590224673520848,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
8b85ba08-0be3-498b-981c-34fc826160f2,ctv,-5125590224673520848,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
1f201fa0-260a-4d89-9933-fda36b1d4c86,ctv,-5125590224673520848,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
c7da0205-a8d4-402f-8be9-612094461512,ctv,-5125590224673520848,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
5283762a-b1f1-4632-af1a-6cc15a73fa9a,ctv,-5125590224673520848,unknown,CTV,mexico city,Roku Digital Video player,0.0,0.0,0.0
7582a0d8-8dc1-5fc9-a790-41ea7dcdb7d0,ctv,-5125590224673520848,unknown,CTV,huauchinango,Roku Digital Video player,0.0,0.0,0.0
